image_id,path,class,original_class,class_name,split_ss1,split_ss2,split_ss3,split_ps1,split_ps2,split_ps3
8939,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0056_156502.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,train,seen_test_val,seen_test_train,val
8940,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0028_156510.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,train,seen_test_val
8941,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0047_156521.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8942,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0057_156525.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,seen_test_train,seen_test_val
8943,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0042_156528.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_val,val,train,val
8944,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0030_156533.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,seen_test_val,seen_val,val
8945,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0050_156538.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8946,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0022_156546.jpg,152,153,153.Philadelphia_Vireo,seen_val,seen_test_val,train,val,train,val
8947,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0049_794756.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,seen_test_train,seen_test_val
8948,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0085_794757.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,train,val
8949,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0070_794758.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,seen_test_train,val,train,seen_test_val
8950,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0038_794759.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,seen_val,val
8951,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0029_794760.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,seen_test_val
8952,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0083_794761.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,train,seen_test_val
8953,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0001_156554.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,seen_test_train,seen_test_val,seen_test_train,seen_test_val
8954,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0068_794763.jpg,152,153,153.Philadelphia_Vireo,seen_val,val,seen_val,val,train,val
8955,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0040_794764.jpg,152,153,153.Philadelphia_Vireo,train,val,train,seen_test_val,seen_test_train,val
8956,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0021_794765.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,train,val
8957,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0034_794766.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,train,val
8958,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0087_794767.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,train,seen_test_val,train,val
8959,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0010_794769.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8960,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0037_794770.jpg,152,153,153.Philadelphia_Vireo,train,val,train,seen_test_val,train,val
8961,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0013_794772.jpg,152,153,153.Philadelphia_Vireo,seen_val,val,seen_test_train,val,seen_test_train,seen_test_val
8962,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0003_156565.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,seen_test_val,train,seen_test_val
8963,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0052_794774.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,seen_val,seen_test_val
8964,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0078_794776.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,train,val,train,val
8965,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0062_794777.jpg,152,153,153.Philadelphia_Vireo,seen_val,seen_test_val,train,val,train,seen_test_val
8966,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0015_794778.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8967,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0063_794781.jpg,152,153,153.Philadelphia_Vireo,seen_val,seen_test_val,train,val,train,val
8968,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0082_156574.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,seen_test_train,val
8969,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0055_156575.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8970,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0012_794785.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,train,val
8971,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0084_794790.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8972,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0043_794792.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,seen_test_train,val
8973,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0027_156585.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,seen_test_val,train,val
8974,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0039_794794.jpg,152,153,153.Philadelphia_Vireo,seen_val,seen_test_val,train,val,train,val
8975,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0071_794796.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8976,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0023_794797.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,seen_test_train,val
8977,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0046_794798.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8978,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0059_794799.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,train,seen_test_val
8979,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0035_156596.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,seen_val,val
8980,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0016_156598.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,seen_val,val
8981,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0005_156599.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,train,val
8982,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0045_156608.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,train,val,seen_test_train,val
8983,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0061_156613.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,seen_test_train,val
8984,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0058_156558.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,train,val
8985,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0007_156617.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8986,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0031_156632.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8987,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0019_156640.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,seen_val,val,train,seen_test_val
8988,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0041_156642.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,val,seen_test_train,seen_test_val
8989,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0024_156645.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_val,val,seen_val,val
8990,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0072_156655.jpg,152,153,153.Philadelphia_Vireo,train,val,train,val,train,val
8991,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0067_156584.jpg,152,153,153.Philadelphia_Vireo,seen_val,val,train,val,train,val
8992,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0020_156663.jpg,152,153,153.Philadelphia_Vireo,train,val,seen_test_train,val,train,val
8993,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0052_157185.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_val,train,train,train
8994,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0132_156686.jpg,153,154,154.Red_eyed_Vireo,train,seen_val,seen_val,seen_val,seen_test_train,train
8995,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0061_157202.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,seen_test_train,train,train,train
8996,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0141_157205.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,train,train,seen_val,train
8997,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0034_157219.jpg,153,154,154.Red_eyed_Vireo,train,train,train,train,train,train
8998,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0044_156708.jpg,153,154,154.Red_eyed_Vireo,seen_val,seen_test_train,seen_test_train,train,seen_test_train,train
8999,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0004_157224.jpg,153,154,154.Red_eyed_Vireo,train,train,train,seen_test_train,train,train
9000,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0003_157226.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,train,train,seen_val,train
9001,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0036_156727.jpg,153,154,154.Red_eyed_Vireo,seen_val,seen_test_train,seen_test_train,train,seen_val,train
9002,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0112_156742.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,seen_test_train,seen_test_train,train
9003,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0026_156751.jpg,153,154,154.Red_eyed_Vireo,train,train,train,seen_val,seen_val,train
9004,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0046_157265.jpg,153,154,154.Red_eyed_Vireo,train,seen_val,train,train,train,seen_test_train
9005,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0131_156765.jpg,153,154,154.Red_eyed_Vireo,train,train,train,train,train,train
9006,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0029_156777.jpg,153,154,154.Red_eyed_Vireo,seen_val,seen_test_train,train,train,train,train
9007,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0123_156780.jpg,153,154,154.Red_eyed_Vireo,seen_val,seen_test_train,seen_val,seen_test_train,train,seen_test_train
9008,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0129_156781.jpg,153,154,154.Red_eyed_Vireo,train,train,train,train,train,train
9009,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0049_156785.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_val,seen_test_train,train,seen_test_train
9010,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0138_156798.jpg,153,154,154.Red_eyed_Vireo,seen_val,seen_test_train,seen_test_train,train,seen_val,train
9011,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0023_156800.jpg,153,154,154.Red_eyed_Vireo,train,train,train,seen_test_train,train,seen_val
9012,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0062_157324.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,seen_val,train,train,train
9013,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0020_156875.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,train,train,train,train
9014,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0053_156885.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,train,train,seen_test_train
9015,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0032_156897.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,seen_test_train,seen_val,seen_test_train
9016,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0134_156919.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,train,train,train,train
9017,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0019_156921.jpg,153,154,154.Red_eyed_Vireo,train,train,train,seen_val,train,seen_val
9018,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0084_156943.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,train,train,train,train
9019,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0073_156944.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_test_train,seen_val,train,train
9020,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0041_156954.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,train,train,seen_val
9021,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0038_156963.jpg,153,154,154.Red_eyed_Vireo,train,seen_val,seen_val,seen_test_train,train,train
9022,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0058_156965.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,train,seen_val,train
9023,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0071_156967.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,train,train,seen_val,train
9024,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0056_156968.jpg,153,154,154.Red_eyed_Vireo,train,seen_val,train,seen_test_train,seen_val,train
9025,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0016_156971.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,seen_test_train,train,train,seen_val
9026,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0059_156974.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,seen_test_train,train,seen_val,seen_val
9027,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0002_156470.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_test_train,train,seen_test_train,train
9028,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0030_156987.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_val,seen_test_train,train,train
9029,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0101_156988.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,seen_val,seen_val,seen_val
9030,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0140_157237.jpg,153,154,154.Red_eyed_Vireo,train,train,train,seen_test_train,train,seen_test_train
9031,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0115_157004.jpg,153,154,154.Red_eyed_Vireo,train,train,train,train,train,train
9032,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0077_157005.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,seen_val,train,train,train
9033,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0096_157013.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,seen_val,seen_val,seen_test_train
9034,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0065_157019.jpg,153,154,154.Red_eyed_Vireo,seen_val,seen_test_train,train,seen_test_train,train,train
9035,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0006_157025.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,seen_val,train,train,train
9036,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0111_157030.jpg,153,154,154.Red_eyed_Vireo,train,train,train,train,train,seen_val
9037,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0086_157038.jpg,153,154,154.Red_eyed_Vireo,train,train,train,train,seen_val,train
9038,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0014_157062.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,seen_test_train,seen_test_train,train,seen_val
9039,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0083_157063.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,train,train,train,seen_test_train
9040,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0045_157252.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,train,train,train,seen_test_train,train
9041,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0095_157082.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,train,train,train,seen_val
9042,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0055_157096.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,seen_test_train,seen_test_train,train
9043,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0106_157102.jpg,153,154,154.Red_eyed_Vireo,seen_val,train,train,seen_val,train,train
9044,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0075_158151.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_val,seen_val,train,train
9045,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0054_157158.jpg,153,154,154.Red_eyed_Vireo,train,seen_test_train,train,train,seen_test_train,train
9046,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0133_156668.jpg,153,154,154.Red_eyed_Vireo,seen_test_train,seen_test_train,seen_test_train,seen_test_train,train,seen_val
9047,/scratch_global/yannick/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0043_157162.jpg,153,154,154.Red_eyed_Vireo,train,train,seen_val,train,train,train
